단어,개체명 인식,id,Unnamed: 3
 ,O,QGp0JtfCRvY,
발굴한,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
황금,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
왕관과,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
다양한,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
장식품들은,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
화려했던,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
신라,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
문화를,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
엿볼,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
수,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
있다.,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
대릉원,B_TOR,QGp0JtfCRvY,
에서,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
출토된,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
유물등,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
신라시대,O,QGp0JtfCRvY,
의,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
다양한,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
예술품들이,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
전시되어,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
"있고,",O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
옥외전시장에는,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
불국사 석가탑,B_TOR,QGp0JtfCRvY,
과,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
다보탑,B_TOR,QGp0JtfCRvY,
의,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
모형이,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
있다.,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
우리나라에는,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
모두,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
14개,O,QGp0JtfCRvY,
의,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립박물관,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
있다.,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립중앙박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립경주박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
http,O,QGp0JtfCRvY,
s://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립전주박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립부여박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립진주박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립춘천박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립익산박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립대구박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
/UYWHGWpon0M,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립공주박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
http,O,QGp0JtfCRvY,
s://,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립청주박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
http,O,QGp0JtfCRvY,
s://,O,QGp0JtfCRvY,
/RSXJQvHu5cc,O,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
국립나주박물관,B_TOR,QGp0JtfCRvY,
 ,O,QGp0JtfCRvY,
https://,O,QGp0JtfCRvY,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
경주,B_LOC,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#여행,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
바이크,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
앵무새,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#먹방,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
버,B_TOR,uQkrm4p5h-8,
드파크,I_TOR,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
양동마을,B_TOR,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
황리단길,B_TOR,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
안녕하세요~,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
여러분~!!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
리나,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
입니다~^,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
-^//,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
지난 주말,O,uQkrm4p5h-8,
에,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
경주,B_LOC,uQkrm4p5h-8,
를,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
다녀왔는데요~,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
목적과,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
다르게,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
흘러,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
가는,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
여행이었지만~!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
너무,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
재미있는,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
시간을,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
보내고,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
왔습니다~!!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
^,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
-^~,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
버드파크,B_TOR,uQkrm4p5h-8,
와,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
양동마을,B_TOR,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
그리고,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
황리단길,B_TOR,uQkrm4p5h-8,
을,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
갔었는데,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
정말,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
좋았던,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
기억만,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
남았습니다~ㅎㅎ,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
배,O,uQkrm4p5h-8,
가,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
고파서,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
본의,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
아닌,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
먹방도,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
찍었네요,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
ㅋㅋㅋ,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
영상을,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
통해,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
여러분들과,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
즐거웠던,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
추억을,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
공유하고,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
싶어요~!!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
영상,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
재미있게,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
봐주시고~,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
구독!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
좋아요!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
댓글!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
부탁드려요~!!,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
꼭이요~^-^//,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
§,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
:,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
://,O,uQkrm4p5h-8,
ko,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#международнаяпара,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#корея,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#замужзаиностранца,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#международныйбрак,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#корейцы,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#мужкореец#кпоп#дорамы,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#국제,O,uQkrm4p5h-8,
커플,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#한러,O,uQkrm4p5h-8,
커플,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#국제결혼,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#국제,O,uQkrm4p5h-8,
부부,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
러시아,B_LOC,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
경주,B_LOC,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#여행,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
바이크,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
앵무새,O,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
버드파크,B_TOR,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
양동마을,B_TOR,uQkrm4p5h-8,
 ,O,uQkrm4p5h-8,
#,O,uQkrm4p5h-8,
황리단길,B_TOR,uQkrm4p5h-8,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,gT3_vP34EsA,
경주,B_LOC,gT3_vP34EsA,
애견동반,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
#,O,gT3_vP34EsA,
핑크뮬리,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
#,O,gT3_vP34EsA,
강아지,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
#,O,gT3_vP34EsA,
순심,O,gT3_vP34EsA,
이,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
#,O,gT3_vP34EsA,
덕선,O,gT3_vP34EsA,
이,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
#순덕순덕,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
강아지,O,gT3_vP34EsA,
와,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
찍은,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
사진이,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
많아서,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
핑크 뮬리,O,gT3_vP34EsA,
를,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
보러,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
경주,B_LOC,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
첨성대,B_TOR,gT3_vP34EsA,
에,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
갔어요~,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
안타깝게도,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
핑크 뮬리,O,gT3_vP34EsA,
는,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
강아지,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
동반이,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
안되더라고요????,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
순덕,O,gT3_vP34EsA,
이가,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
안타까우셨는지,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
관리하시는,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
분께서께서,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
입구에서,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
사진은,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
찍으라고,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
말씀해,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
주셔서,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
이쁜,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
사진도,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
남기고,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
즐거운,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
여행을,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
하고,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
왔어요~,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
------------------------------------------------------------------------------------------------,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
매일,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
행복하세요~,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
??,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
순심,O,gT3_vP34EsA,
"이,",O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
덕선,O,gT3_vP34EsA,
이의,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
"사랑스럽고,",O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
귀여운,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
채널입니다.,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
시청해주셔서,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
감사합니다.,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
♡,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
Hello~,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
Be,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
happy,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
every,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
day.~??,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
It's,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
a,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
lovely,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
and,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
cute,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
channel,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
of,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
Sunsim,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
and,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
Deokseo,O,gT3_vP34EsA,
n.,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
Thanks,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
for,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
watching.♡,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
■,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
ID,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
☞,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
sun_sim_,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
(,O,gT3_vP34EsA,
/,O,gT3_vP34EsA,
),O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
??Music,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
provided,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
by,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
브금,O,gT3_vP34EsA,
대통령,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
??Track,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
:,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
뒤뚱뒤뚱,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
-,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
??Track,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
:,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
소꿉친구,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
-,O,gT3_vP34EsA,
 ,O,gT3_vP34EsA,
s://,O,gT3_vP34EsA,
youtu.be/Q2a4ZUtYoJ0,O,gT3_vP34EsA,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,Gnqe2W2B61c,
경주,B_LOC,Gnqe2W2B61c,
여행,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
#,O,Gnqe2W2B61c,
경주,B_LOC,Gnqe2W2B61c,
여행,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
필수코스,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
#,O,Gnqe2W2B61c,
경주,B_LOC,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
가볼만한곳,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
#,O,Gnqe2W2B61c,
경주,B_LOC,Gnqe2W2B61c,
맛집,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
#자막은,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
설정에서,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
선택하실수,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
있습니다.,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
-,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
"Please,select",O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
to,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
the,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
language,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
in,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
the,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
subtitle,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
on,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
the,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
right,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
lower,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
side,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
.,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
#,O,Gnqe2W2B61c,
경주,B_LOC,Gnqe2W2B61c,
여행에서,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
반드시,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
가봐야할곳,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
중의,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
하나는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
바로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
안압지,B_TOR,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
안압지,B_TOR,Gnqe2W2B61c,
는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
일명,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
동궁,B_TOR,Gnqe2W2B61c,
과,I_TOR,Gnqe2W2B61c,
월지,I_TOR,Gnqe2W2B61c,
로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
불리웁니다.,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
서울,B_LOC,Gnqe2W2B61c,
에서,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
중부내륙고속도로,,Gnqe2W2B61c,
를,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
타고,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
경주CC,O,Gnqe2W2B61c,
로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
빠져,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
나오면,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
경주,B_LOC,Gnqe2W2B61c,
에서,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
안압지,B_TOR,Gnqe2W2B61c,
로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
갈수가,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
있습니다.,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
우리나라,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
"최초,최대의",O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
인공연못으로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
문무왕시대,O,Gnqe2W2B61c,
에,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
조성되었습니다.,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
과거에는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
이곳에서,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
연회를,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
베푸는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
장소로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
이용되었지만,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
지금은,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
야경이,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
아름다운,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
장소로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
바뀌었습니다.,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
큰,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
연못의,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
에는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
3개,O,Gnqe2W2B61c,
의,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
섬이,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
있으며,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
으로,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
12개,O,Gnqe2W2B61c,
의,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
봉우리를,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
만들어,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
신을,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
모셨다고,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
합니다.,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
한때,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
이곳에는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
아름다운,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
꽃과,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
나무와,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
신귀한,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
새,O,Gnqe2W2B61c,
와,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
짐승들이,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
있었다,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
하나,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
지금은,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
연못에,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
오리,O,Gnqe2W2B61c,
가,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
있고,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
하늘에는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
자연속에서,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
살아가는,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
새,O,Gnqe2W2B61c,
들을,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
볼수가,O,Gnqe2W2B61c,
 ,O,Gnqe2W2B61c,
있습니다.,O,Gnqe2W2B61c,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
자연치유아카데미,O,-3Ut0DAu67U,
",",O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
자연의원,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
조병식,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
원장,O,-3Ut0DAu67U,
의,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
자연치유,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
이야기입니다.,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
(054)751-9388,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
://,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
경주,B_LOC,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
:,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
(054)751-9388,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
/,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
경북,B_LOC,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
경주시,B_LOC,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
산내면,B_LOC,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
상목길,B_LOC,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
350-12,O,-3Ut0DAu67U,
 ,O,-3Ut0DAu67U,
